operation_id,date,region,site,revenue,target_revenue,order_volume,operating_cost,downtime_minutes,maintenance_cost,csat_score
OP-01836,2026-06-10,North,NO-01,10932.05,11202.77,85,6674.60,19,734.20,84
OP-01837,2026-06-10,North,NO-02,8551.69,8962.22,100,5501.04,19,495.09,83
OP-01838,2026-06-10,North,NO-03,10403.08,9267.75,112,6234.51,15,311.72,88
OP-01839,2026-06-10,North,NO-04,8199.04,12221.20,107,6454.55,12,516.36,80
OP-01840,2026-06-10,North,NO-05,7229.26,11202.77,102,8361.58,14,418.07,84
OP-01841,2026-06-11,North,NO-01,11020.21,7841.94,132,6601.25,18,594.11,95
OP-01842,2026-06-11,North,NO-02,9345.14,12017.52,133,6381.21,17,510.49,96
OP-01843,2026-06-11,North,NO-03,7493.75,8453.00,84,8434.93,18,421.74,84
OP-01844,2026-06-11,North,NO-04,7846.39,8045.62,94,7261.37,18,580.90,92
OP-01845,2026-06-11,North,NO-05,9080.66,12323.05,103,5574.39,14,445.95,89
OP-01846,2026-06-12,North,NO-01,8551.69,10388.02,116,8068.19,16,968.18,76
OP-01847,2026-06-12,North,NO-02,8728.01,12730.42,87,8434.93,17,927.84,84
OP-01848,2026-06-12,North,NO-03,7405.58,12424.89,95,8801.67,13,1056.20,95
OP-01849,2026-06-12,North,NO-04,7670.07,8962.22,128,6747.94,17,674.79,78
OP-01850,2026-06-12,North,NO-05,9521.46,8147.47,114,7628.11,19,457.68,90
OP-01851,2026-06-15,North,NO-01,10667.57,7841.94,116,5794.43,17,289.72,92
OP-01852,2026-06-15,North,NO-02,7052.94,10286.18,99,8728.32,13,610.98,79
OP-01853,2026-06-15,North,NO-03,9345.14,12424.89,101,7481.42,12,374.07,94
OP-01854,2026-06-15,North,NO-04,10579.41,9573.28,96,7848.15,17,863.29,78
OP-01855,2026-06-15,North,NO-05,9080.66,9267.75,84,7188.03,14,790.68,96
OP-01856,2026-06-16,North,NO-01,8375.36,11304.61,87,7628.11,15,839.09,86
OP-01857,2026-06-16,North,NO-02,9697.79,12526.73,96,6674.60,17,734.20,87
OP-01858,2026-06-16,North,NO-03,10138.60,8147.47,112,8728.32,19,610.98,87
OP-01859,2026-06-16,North,NO-04,7581.91,11406.46,135,6087.82,12,669.66,81
OP-01860,2026-06-16,North,NO-05,9168.82,8554.84,132,6894.64,20,482.62,85
OP-01861,2026-06-17,North,NO-01,7405.58,12221.20,130,5647.74,20,338.86,84
OP-01862,2026-06-17,North,NO-02,11020.21,7740.09,116,7774.80,15,932.97,85
OP-01863,2026-06-17,North,NO-03,10050.43,8656.69,120,7774.80,13,466.48,94
OP-01864,2026-06-17,North,NO-04,8110.88,9165.90,124,6747.94,15,404.87,77
OP-01865,2026-06-17,North,NO-05,7846.39,8860.37,123,8801.67,15,440.08,76
OP-01866,2026-06-18,North,NO-01,10491.24,8453.00,104,6234.51,14,311.72,77
OP-01867,2026-06-18,North,NO-02,11020.21,9573.28,109,6381.21,15,574.30,80
OP-01868,2026-06-18,North,NO-03,6964.78,7638.25,109,8948.36,18,447.41,95
OP-01869,2026-06-18,North,NO-04,9785.95,12730.42,86,9168.40,16,916.84,89
OP-01870,2026-06-18,North,NO-05,9168.82,10388.02,102,8141.54,13,976.98,79
OP-01871,2026-06-19,North,NO-01,8199.04,9980.65,97,6087.82,15,304.39,82
OP-01872,2026-06-19,North,NO-02,6612.13,9573.28,133,6894.64,15,689.46,79
OP-01873,2026-06-19,North,NO-03,6700.29,8758.53,119,7188.03,18,431.28,80
OP-01874,2026-06-19,North,NO-04,9521.46,10489.87,101,5941.12,15,415.87,88
OP-01875,2026-06-19,North,NO-05,10579.41,9573.28,99,6087.82,17,365.26,90
OP-01876,2026-06-22,North,NO-01,7405.58,12526.73,102,8434.93,19,421.74,90
OP-01877,2026-06-22,North,NO-02,7317.42,8656.69,87,7774.80,18,466.48,93
OP-01878,2026-06-22,North,NO-03,8199.04,10082.49,115,8801.67,15,616.11,81
OP-01879,2026-06-22,North,NO-04,10314.92,8758.53,106,8141.54,17,895.56,92
OP-01880,2026-06-22,North,NO-05,8639.85,10999.08,104,8581.62,14,686.52,88
OP-01881,2026-06-23,North,NO-01,6700.29,12628.58,101,8581.62,19,772.34,80
OP-01882,2026-06-23,North,NO-02,10138.60,10999.08,119,7701.46,13,847.16,88
OP-01883,2026-06-23,North,NO-03,9962.27,10897.24,124,6967.99,14,627.11,88
OP-01884,2026-06-23,North,NO-04,10226.76,9980.65,103,8581.62,18,514.89,85
OP-01885,2026-06-23,North,NO-05,7493.75,8351.16,110,7114.68,14,853.76,82
OP-01886,2026-06-24,North,NO-01,8463.52,8554.84,114,5941.12,19,415.87,86
OP-01887,2026-06-24,North,NO-02,7846.39,8758.53,119,7041.33,14,774.54,88
OP-01888,2026-06-24,North,NO-03,6964.78,12424.89,96,7481.42,16,673.32,92
OP-01889,2026-06-24,North,NO-04,9785.95,12323.05,131,7041.33,19,774.54,89
OP-01890,2026-06-24,North,NO-05,8287.20,8656.69,92,6601.25,17,594.11,85
OP-01891,2026-06-25,North,NO-01,7141.10,9165.90,98,7848.15,16,941.77,94
OP-01892,2026-06-25,North,NO-02,8904.33,11202.77,112,9168.40,16,458.42,85
OP-01893,2026-06-25,North,NO-03,8463.52,11711.99,104,8654.97,12,778.94,93
OP-01894,2026-06-25,North,NO-04,8375.36,10591.71,111,9095.05,19,818.55,84
OP-01895,2026-06-25,North,NO-05,9256.98,8554.84,124,6161.17,13,554.50,77
OP-01896,2026-06-26,North,NO-01,8992.49,9267.75,83,8434.93,13,843.49,82
OP-01897,2026-06-26,North,NO-02,8287.20,11406.46,109,6381.21,16,319.06,88
OP-01898,2026-06-26,North,NO-03,10138.60,8554.84,92,7774.80,16,544.23,82
OP-01899,2026-06-26,North,NO-04,10932.05,12730.42,98,8361.58,12,919.77,86
OP-01900,2026-06-26,North,NO-05,7052.94,8962.22,106,6967.98,13,348.39,85
OP-01901,2026-06-01,South,SO-01,8205.64,10338.52,94,6763.79,8,744.01,95
OP-01902,2026-06-01,South,SO-02,12624.06,9831.73,103,7686.13,8,845.47,82
OP-01903,2026-06-01,South,SO-03,9783.64,9426.29,124,7224.96,12,505.74,89
OP-01904,2026-06-01,South,SO-04,12729.26,8108.64,103,5764.59,9,345.87,89
OP-01905,2026-06-01,South,SO-05,8205.64,12061.60,113,6456.35,8,581.07,89
OP-01906,2026-06-02,South,SO-01,10309.65,10743.95,77,8070.43,8,484.22,87
OP-01907,2026-06-02,South,SO-02,10099.25,11149.38,86,7916.71,8,395.83,81
OP-01908,2026-06-02,South,SO-03,7890.04,11453.45,94,7839.85,11,627.18,89
OP-01909,2026-06-02,South,SO-04,10940.85,9426.29,76,9530.79,8,571.84,93
OP-01910,2026-06-02,South,SO-05,10099.25,10237.16,109,6072.04,12,303.60,94
OP-01911,2026-06-03,South,SO-01,12413.66,11858.89,81,7762.99,11,698.66,83
OP-01912,2026-06-03,South,SO-02,10835.65,11960.25,95,8224.15,12,657.93,91
OP-01913,2026-06-03,South,SO-03,9468.04,12669.75,107,8839.04,10,883.90,76
OP-01914,2026-06-03,South,SO-04,9994.04,9527.65,118,6148.90,12,676.37,95
OP-01915,2026-06-03,South,SO-05,8731.64,11960.25,99,9300.21,12,465.01,87
OP-01916,2026-06-04,South,SO-01,10730.45,10541.23,82,8608.46,9,1033.01,78
OP-01917,2026-06-04,South,SO-02,8310.84,9527.65,79,7839.85,9,862.38,81
OP-01918,2026-06-04,South,SO-03,8521.24,10237.16,98,7762.99,8,931.55,77
OP-01919,2026-06-04,South,SO-04,8942.04,9020.86,90,8224.15,8,740.17,87
OP-01920,2026-06-04,South,SO-05,12624.06,10743.95,95,8070.43,12,484.22,77
OP-01921,2026-06-05,South,SO-01,10835.65,10439.87,112,6456.35,10,774.76,83
OP-01922,2026-06-05,South,SO-02,10309.65,11453.45,85,7916.71,12,870.83,93
OP-01923,2026-06-05,South,SO-03,9257.64,8514.07,80,9377.07,10,1125.24,90
OP-01924,2026-06-05,South,SO-04,8942.04,9730.37,122,6994.37,10,839.32,96
OP-01925,2026-06-05,South,SO-05,12834.46,9324.94,95,6148.90,10,430.42,78
OP-01926,2026-06-08,South,SO-01,10414.85,9730.37,102,8531.60,10,767.84,88
OP-01927,2026-06-08,South,SO-02,9783.64,12162.96,93,7686.12,9,538.02,92
OP-01928,2026-06-08,South,SO-03,9783.64,12669.75,106,5764.59,11,288.22,90
OP-01929,2026-06-08,South,SO-04,12203.25,11757.53,121,6456.35,8,710.19,78
OP-01930,2026-06-08,South,SO-05,8100.44,10946.66,92,7301.82,10,730.18,83
OP-01931,2026-06-09,South,SO-01,8731.64,12365.68,118,7455.54,9,521.88,85
OP-01932,2026-06-09,South,SO-02,12939.66,11250.74,75,6072.04,8,546.48,96
OP-01933,2026-06-09,South,SO-03,10520.05,11048.02,100,9530.79,10,571.84,87
OP-01934,2026-06-09,South,SO-04,8731.64,12669.75,117,6917.51,11,484.22,78
OP-01935,2026-06-09,South,SO-05,10099.25,12061.60,96,6994.37,8,699.43,89
OP-01936,2026-06-10,South,SO-01,10940.85,11352.10,80,7916.71,12,554.16,82
OP-01937,2026-06-10,South,SO-02,9994.04,11048.02,91,7609.26,12,456.55,90
OP-01938,2026-06-10,South,SO-03,9994.04,12061.60,79,6379.48,10,637.94,87
OP-01939,2026-06-10,South,SO-04,9678.44,8615.43,116,5918.32,9,355.09,77
OP-01940,2026-06-10,South,SO-05,12624.06,10338.52,83,7378.68,7,811.65,92
OP-01941,2026-06-11,South,SO-01,10099.25,10642.59,115,9146.49,8,731.71,85
OP-01942,2026-06-11,South,SO-02,13044.86,9324.94,88,8915.90,12,624.11,80
OP-01943,2026-06-11,South,SO-03,8205.64,8210.00,98,7532.40,9,677.91,95
OP-01944,2026-06-11,South,SO-04,13150.06,8615.43,122,7993.57,9,479.61,95
OP-01945,2026-06-11,South,SO-05,10835.65,9527.65,103,6686.93,12,802.43,82
OP-01946,2026-06-12,South,SO-01,9047.24,8210.00,76,9223.35,10,922.33,80
OP-01947,2026-06-12,South,SO-02,9888.84,10946.66,113,9530.79,10,667.15,90
OP-01948,2026-06-12,South,SO-03,11992.85,10541.23,89,7993.57,12,479.61,91
OP-01949,2026-06-12,South,SO-04,10730.45,9730.37,98,6456.35,12,451.94,96
OP-01950,2026-06-12,South,SO-05,8310.84,9629.01,87,9377.07,7,562.62,89
OP-01951,2026-06-15,South,SO-01,8942.04,8919.50,114,8224.15,9,411.20,89
OP-01952,2026-06-15,South,SO-02,12308.46,9629.01,88,6763.79,10,338.18,88
OP-01953,2026-06-15,South,SO-03,12098.05,7905.92,124,6302.62,12,567.23,96
OP-01954,2026-06-15,South,SO-04,9152.44,11554.81,103,8224.15,9,740.17,88
OP-01955,2026-06-15,South,SO-05,9783.64,8210.00,119,8762.18,8,700.97,96
OP-01956,2026-06-16,South,SO-01,9678.44,9122.22,101,7532.40,10,753.24,92
OP-01957,2026-06-16,South,SO-02,8100.44,9122.22,104,6763.79,10,541.10,77
OP-01958,2026-06-16,South,SO-03,13150.06,9020.86,99,8685.32,12,434.26,83
OP-01959,2026-06-16,South,SO-04,12308.46,10034.44,89,8992.77,12,1079.13,93
OP-01960,2026-06-16,South,SO-05,8205.64,10946.66,82,7455.54,12,820.10,83
OP-01961,2026-06-17,South,SO-01,13150.06,9730.37,109,7301.82,7,730.18,83
OP-01962,2026-06-17,South,SO-02,12203.25,10237.16,81,5841.46,9,292.07,96
OP-01963,2026-06-17,South,SO-03,9888.84,9527.65,120,8762.18,12,700.97,87
OP-01964,2026-06-17,South,SO-04,9362.84,12669.75,85,7301.82,9,438.10,89
OP-01965,2026-06-17,South,SO-05,10730.45,8818.15,122,9453.93,11,1134.47,95
OP-01966,2026-06-18,South,SO-01,9468.04,9223.58,94,5764.59,8,576.45,91
OP-01967,2026-06-18,South,SO-02,12518.86,11352.10,104,8377.88,12,837.78,87
OP-01968,2026-06-18,South,SO-03,10625.25,9629.01,105,6148.90,9,491.91,84
OP-01969,2026-06-18,South,SO-04,9888.84,12365.68,96,8531.60,11,426.58,86
OP-01970,2026-06-18,South,SO-05,11992.85,8007.28,113,5918.32,8,473.46,96
OP-01971,2026-06-19,South,SO-01,9152.44,10338.52,79,6379.48,8,574.15,78
OP-01972,2026-06-19,South,SO-02,9152.44,9527.65,89,8147.29,9,896.20,91
OP-01973,2026-06-19,South,SO-03,12518.86,12568.39,90,7532.40,10,376.62,89
OP-01974,2026-06-19,South,SO-04,11782.45,11656.17,120,9069.63,12,453.48,92
OP-01975,2026-06-19,South,SO-05,10730.45,10743.95,88,6225.76,8,747.09,85
OP-01976,2026-06-22,South,SO-01,13150.06,9629.01,85,7224.96,11,722.49,94
OP-01977,2026-06-22,South,SO-02,7995.24,8615.43,113,6225.76,8,373.54,86
OP-01978,2026-06-22,South,SO-03,11361.65,11453.45,104,5918.32,10,532.64,76
OP-01979,2026-06-22,South,SO-04,12939.66,12669.75,125,6225.76,12,622.57,79
OP-01980,2026-06-22,South,SO-05,11887.65,12061.60,103,8608.46,11,602.59,88
OP-01981,2026-06-23,South,SO-01,9047.24,11352.10,99,7686.12,8,384.30,94
OP-01982,2026-06-23,South,SO-02,11887.65,9831.73,113,8070.43,8,645.63,95
OP-01983,2026-06-23,South,SO-03,10730.45,11048.02,101,7839.85,8,783.98,80
OP-01984,2026-06-23,South,SO-04,11677.25,8108.64,104,9069.63,9,816.26,88
OP-01985,2026-06-23,South,SO-05,12413.66,10541.23,111,8224.15,10,411.20,79
OP-01986,2026-06-24,South,SO-01,9257.64,7905.92,106,8685.32,10,868.53,76
OP-01987,2026-06-24,South,SO-02,8100.44,9223.58,111,5995.18,9,359.71,94
OP-01988,2026-06-24,South,SO-03,11466.85,12669.75,107,9146.49,12,640.25,91
OP-01989,2026-06-24,South,SO-04,10835.65,10541.23,101,6917.51,11,484.22,86
OP-01990,2026-06-24,South,SO-05,12624.06,8412.71,123,8992.77,10,449.63,90
OP-01991,2026-06-25,South,SO-01,8521.24,10237.16,108,6148.90,7,614.89,84
OP-01992,2026-06-25,South,SO-02,13150.06,10439.87,75,7455.54,10,596.44,91
OP-01993,2026-06-25,South,SO-03,12939.66,9223.58,123,7916.71,12,870.83,92
OP-01994,2026-06-25,South,SO-04,11046.05,7905.92,93,7762.99,12,931.55,92
OP-01995,2026-06-25,South,SO-05,12518.86,9831.73,109,8839.04,8,707.12,86
OP-01996,2026-06-26,South,SO-01,11361.65,11757.53,126,7071.24,10,707.12,94
OP-01997,2026-06-26,South,SO-02,12098.05,9831.73,112,9300.21,8,1023.02,89
OP-01998,2026-06-26,South,SO-03,8521.24,10946.66,118,8377.88,11,921.56,96
OP-01999,2026-06-26,South,SO-04,11887.65,11048.02,77,7455.54,8,447.33,92
OP-02000,2026-06-26,South,SO-05,12203.25,8108.64,110,9607.66,8,1152.91,90
OP-02001,2026-06-01,East,EA-01,10988.72,11524.96,121,8079.55,13,888.75,94
OP-02002,2026-06-01,East,EA-02,10475.23,11932.92,92,6603.48,9,330.17,78
OP-02003,2026-06-01,East,EA-03,10475.23,12748.85,95,7458.05,11,820.38,86
OP-02004,2026-06-01,East,EA-04,11810.31,9485.14,116,7768.80,12,466.12,92
OP-02005,2026-06-01,East,EA-05,10886.03,7955.28,110,6681.17,13,467.68,96
OP-02006,2026-06-02,East,EA-01,11091.42,10403.06,82,9167.19,11,825.04,93
OP-02007,2026-06-02,East,EA-02,10372.53,12340.89,115,6914.23,14,414.85,86
OP-02008,2026-06-02,East,EA-03,12734.60,12340.89,95,6836.54,14,341.82,80
OP-02009,2026-06-02,East,EA-04,9345.55,10301.07,113,6292.73,10,566.34,89
OP-02010,2026-06-02,East,EA-05,9550.95,10505.05,115,7613.42,9,837.47,94
OP-02011,2026-06-03,East,EA-01,8934.76,10607.04,86,6525.79,10,326.28,94
OP-02012,2026-06-03,East,EA-02,12426.50,11422.97,119,7768.80,12,776.88,90
OP-02013,2026-06-03,East,EA-03,10372.53,11320.98,78,6758.86,13,540.70,81
OP-02014,2026-06-03,East,EA-04,10680.63,12034.91,117,8545.68,11,940.02,94
OP-02015,2026-06-03,East,EA-05,8010.47,10505.05,122,6059.66,8,666.56,91
OP-02016,2026-06-04,East,EA-01,12529.20,10913.01,91,8934.12,8,1072.09,81
OP-02017,2026-06-04,East,EA-02,9653.64,9383.15,105,8545.68,13,769.11,79
OP-02018,2026-06-04,East,EA-03,9550.95,10505.05,125,9555.63,9,764.45,84
OP-02019,2026-06-04,East,EA-04,11810.31,11830.93,120,6370.42,9,382.22,93
OP-02020,2026-06-04,East,EA-05,10475.23,9485.14,96,7380.36,11,664.23,83
OP-02021,2026-06-05,East,EA-01,8318.57,9893.11,96,9400.25,11,752.02,90
OP-02022,2026-06-05,East,EA-02,10680.63,7649.31,125,5981.98,13,538.37,92
OP-02023,2026-06-05,East,EA-03,8318.57,9893.11,78,8856.43,10,442.82,80
OP-02024,2026-06-05,East,EA-04,9448.25,9077.18,97,7458.05,11,820.38,76
OP-02025,2026-06-05,East,EA-05,9859.04,11117.00,102,6059.66,10,666.56,80
OP-02026,2026-06-08,East,EA-01,11604.91,10913.01,96,8312.62,12,581.88,91
OP-02027,2026-06-08,East,EA-02,11707.61,8363.24,82,9089.50,13,454.47,77
OP-02028,2026-06-08,East,EA-03,9756.34,12238.89,110,8623.37,9,603.63,96
OP-02029,2026-06-08,East,EA-04,8421.26,9077.18,87,7224.98,9,650.24,78
OP-02030,2026-06-08,East,EA-05,9037.45,11728.94,105,6215.04,11,435.05,80
OP-02031,2026-06-09,East,EA-01,9653.64,7649.31,113,7224.98,13,866.99,86
OP-02032,2026-06-09,East,EA-02,10475.23,11015.00,106,7224.98,11,577.99,92
OP-02033,2026-06-09,East,EA-03,12015.71,12442.88,111,8934.12,13,1072.09,85
OP-02034,2026-06-09,East,EA-04,7907.77,12136.90,122,7691.11,11,846.02,81
OP-02035,2026-06-09,East,EA-05,11502.22,9077.18,125,6836.54,11,410.19,90
OP-02036,2026-06-10,East,EA-01,7805.07,11524.96,111,7924.18,11,792.41,85
OP-02037,2026-06-10,East,EA-02,11810.31,9383.15,118,5981.98,10,717.83,76
OP-02038,2026-06-10,East,EA-03,12734.60,9383.15,78,8623.37,9,1034.80,83
OP-02039,2026-06-10,East,EA-04,10886.02,12136.90,123,9555.63,10,860.00,95
OP-02040,2026-06-10,East,EA-05,12426.50,8771.21,103,6292.73,13,377.56,85
OP-02041,2026-06-11,East,EA-01,11502.22,11320.98,97,5826.60,9,524.39,86
OP-02042,2026-06-11,East,EA-02,9961.74,11728.94,93,6991.92,12,349.59,77
OP-02043,2026-06-11,East,EA-03,11913.01,12748.85,95,5826.60,210,524.39,94
OP-02044,2026-06-11,East,EA-04,9345.55,12544.87,100,5981.98,9,717.83,78
OP-02045,2026-06-11,East,EA-05,8421.26,12748.85,118,8157.24,14,407.86,95
OP-02046,2026-06-12,East,EA-01,8934.76,11117.00,83,6758.86,11,337.94,86
OP-02047,2026-06-12,East,EA-02,8215.87,12034.91,123,7302.67,13,511.18,84
OP-02048,2026-06-12,East,EA-03,10886.02,10607.04,103,6215.04,12,621.50,79
OP-02049,2026-06-12,East,EA-04,9961.74,10505.05,109,7846.49,14,784.64,92
OP-02050,2026-06-12,East,EA-05,12529.20,11422.97,97,9633.31,11,1155.99,96
OP-02051,2026-06-15,East,EA-01,12323.80,8975.19,87,9555.63,11,764.45,93
OP-02052,2026-06-15,East,EA-02,9242.85,11015.00,121,5826.60,13,524.39,77
OP-02053,2026-06-15,East,EA-03,12631.90,10811.02,80,8467.99,9,762.11,91
OP-02054,2026-06-15,East,EA-04,8113.17,9587.13,127,5826.60,14,291.33,85
OP-02055,2026-06-15,East,EA-05,9242.85,9893.11,128,8234.93,9,658.79,88
OP-02056,2026-06-16,East,EA-01,8421.26,9383.15,105,8934.12,13,804.07,94
OP-02057,2026-06-16,East,EA-02,7702.38,8771.21,112,6448.10,8,451.36,92
OP-02058,2026-06-16,East,EA-03,10783.33,9383.15,125,8701.06,9,870.10,96
OP-02059,2026-06-16,East,EA-04,12015.71,9689.12,79,6681.17,13,400.87,77
OP-02060,2026-06-16,East,EA-05,7907.77,10403.06,87,8079.55,14,646.36,94
OP-02061,2026-06-17,East,EA-01,12118.41,7853.29,96,7691.11,12,846.02,87
OP-02062,2026-06-17,East,EA-02,8523.96,9485.14,103,6059.66,9,666.56,78
OP-02063,2026-06-17,East,EA-03,12015.71,10199.08,116,9011.81,12,811.06,89
OP-02064,2026-06-17,East,EA-04,9448.25,9485.14,88,6991.92,8,839.03,96
OP-02065,2026-06-17,East,EA-05,12118.41,9893.11,109,6137.35,9,490.98,81
OP-02066,2026-06-18,East,EA-01,10167.14,11932.92,120,7380.36,13,369.01,80
OP-02067,2026-06-18,East,EA-02,8318.57,11015.00,105,7147.30,9,571.78,80
OP-02068,2026-06-18,East,EA-03,10475.23,12340.88,97,8545.68,11,1025.48,85
OP-02069,2026-06-18,East,EA-04,8215.87,10913.01,89,6292.73,13,377.56,82
OP-02070,2026-06-18,East,EA-05,11296.82,8363.24,84,6059.66,11,302.98,88
OP-02071,2026-06-19,East,EA-01,10783.33,10097.09,90,6292.73,12,440.49,82
OP-02072,2026-06-19,East,EA-02,11194.12,10913.01,124,7458.05,9,745.80,76
OP-02073,2026-06-19,East,EA-03,11502.22,9791.12,82,8934.12,13,893.41,82
OP-02074,2026-06-19,East,EA-04,12426.50,9893.11,108,8234.93,11,905.84,78
OP-02075,2026-06-19,East,EA-05,9037.45,11117.00,113,9555.63,11,573.33,94
OP-02076,2026-06-22,East,EA-01,7805.07,7649.31,123,7069.61,11,353.48,96
OP-02077,2026-06-22,East,EA-02,10577.93,12238.89,100,5981.98,11,717.83,92
OP-02078,2026-06-22,East,EA-03,10886.02,10097.09,115,8234.93,14,576.44,94
OP-02079,2026-06-22,East,EA-04,8832.06,8465.24,90,9555.63,9,668.89,79
OP-02080,2026-06-22,East,EA-05,10269.83,9485.14,77,7302.67,9,730.26,87
OP-02081,2026-06-23,East,EA-01,8832.06,7955.28,121,9167.18,11,1008.38,88
OP-02082,2026-06-23,East,EA-02,11502.22,11320.98,121,8312.62,12,665.00,87
OP-02083,2026-06-23,East,EA-03,7805.07,11728.94,87,8545.68,12,854.56,96
OP-02084,2026-06-23,East,EA-04,9140.15,10301.07,82,6448.10,13,709.29,89
OP-02085,2026-06-23,East,EA-05,9859.04,8057.27,83,8390.30,11,839.03,76
OP-02086,2026-06-24,East,EA-01,9756.34,11932.92,103,6758.86,10,337.94,79
OP-02087,2026-06-24,East,EA-02,7702.38,7649.31,109,7535.74,10,753.57,82
OP-02088,2026-06-24,East,EA-03,12734.60,10913.01,128,8778.74,13,790.08,77
OP-02089,2026-06-24,East,EA-04,7805.07,10403.06,113,6137.35,11,613.73,95
OP-02090,2026-06-24,East,EA-05,8318.57,9077.18,92,5981.98,12,358.91,93
OP-02091,2026-06-25,East,EA-01,9037.45,9281.16,111,8157.24,10,815.72,93
OP-02092,2026-06-25,East,EA-02,11913.01,9689.12,87,9244.87,13,924.48,77
OP-02093,2026-06-25,East,EA-03,10886.02,9383.15,120,6137.35,14,306.86,89
OP-02094,2026-06-25,East,EA-04,9242.85,11932.92,95,6914.23,12,622.28,93
OP-02095,2026-06-25,East,EA-05,9242.85,7751.30,78,8934.12,12,893.41,79
OP-02096,2026-06-26,East,EA-01,9242.85,10607.04,126,6525.79,13,326.28,86
OP-02097,2026-06-26,East,EA-02,9859.04,9179.17,78,6370.42,12,445.92,82
OP-02098,2026-06-26,East,EA-03,12426.50,11117.00,98,6059.66,10,545.36,94
OP-02099,2026-06-26,East,EA-04,12631.90,12340.88,77,8701.06,12,870.10,88
OP-02100,2026-06-26,East,EA-05,9448.25,12442.88,92,6292.73,11,377.56,93
OP-02101,2026-06-01,West,WE-01,8495.86,12942.35,109,7052.48,12,775.77,94
OP-02102,2026-06-01,West,WE-02,10832.23,12629.22,99,8341.65,11,583.91,89
OP-02103,2026-06-01,West,WE-03,9345.45,12002.98,103,9099.98,9,1091.99,90
OP-02104,2026-06-01,West,WE-04,12637.60,9498.01,117,7355.82,10,514.90,95
OP-02105,2026-06-01,West,WE-05,11469.42,8871.77,89,8265.82,12,661.26,77
OP-02106,2026-06-02,West,WE-01,12849.99,9811.13,92,8038.32,10,401.91,79
OP-02107,2026-06-02,West,WE-02,11257.02,12837.97,127,6900.82,10,483.05,80
OP-02108,2026-06-02,West,WE-03,11469.42,8558.65,127,6218.32,9,435.28,82
OP-02109,2026-06-02,West,WE-04,9239.25,8558.65,110,8265.82,11,578.60,88
OP-02110,2026-06-02,West,WE-05,13168.59,10333.00,109,8265.81,10,413.29,90
OP-02111,2026-06-03,West,WE-01,9026.86,9602.39,116,8341.65,10,750.74,96
OP-02112,2026-06-03,West,WE-02,8177.27,10541.75,127,6824.98,12,409.49,83
OP-02113,2026-06-03,West,WE-03,11257.02,11272.37,110,6673.32,13,333.66,93
OP-02114,2026-06-03,West,WE-04,9239.25,9393.64,131,7128.32,10,641.54,89
OP-02115,2026-06-03,West,WE-05,10195.04,9602.39,85,9024.15,9,451.20,77
OP-02116,2026-06-04,West,WE-01,12319.00,11167.99,88,5687.49,10,682.49,80
OP-02117,2026-06-04,West,WE-02,8602.06,8976.14,128,6445.82,14,515.66,94
OP-02118,2026-06-04,West,WE-03,8177.27,10124.25,86,5914.99,10,295.74,77
OP-02119,2026-06-04,West,WE-04,8920.66,11898.61,104,7355.82,9,441.34,82
OP-02120,2026-06-04,West,WE-05,12637.60,8871.77,120,7052.48,14,352.62,86
OP-02121,2026-06-05,West,WE-01,10195.04,10959.24,81,7507.48,9,375.37,76
OP-02122,2026-06-05,West,WE-02,10195.04,12211.73,97,8265.81,9,578.60,77
OP-02123,2026-06-05,West,WE-03,12106.61,12002.98,89,7204.15,11,576.33,82
OP-02124,2026-06-05,West,WE-04,11044.62,9706.76,112,6749.15,14,674.91,80
OP-02125,2026-06-05,West,WE-05,8177.27,8558.65,88,8341.65,14,834.16,82
OP-02126,2026-06-08,West,WE-01,11257.02,12524.85,124,7659.15,11,689.32,78
OP-02127,2026-06-08,West,WE-02,10619.83,11585.49,88,8038.32,11,482.29,85
OP-02128,2026-06-08,West,WE-03,12319.00,8976.14,97,9403.31,10,752.26,96
OP-02129,2026-06-08,West,WE-04,11894.21,10541.75,131,8872.48,12,798.52,78
OP-02130,2026-06-08,West,WE-05,12637.60,10019.88,128,6900.82,9,828.09,77
OP-02131,2026-06-09,West,WE-01,8071.07,8454.27,98,8189.98,11,818.99,94
OP-02132,2026-06-09,West,WE-02,9345.45,11063.62,80,6749.15,11,337.45,77
OP-02133,2026-06-09,West,WE-03,10513.63,8767.40,106,5763.32,13,633.96,88
OP-02134,2026-06-09,West,WE-04,11575.62,12629.22,128,6976.65,10,767.43,90
OP-02135,2026-06-09,West,WE-05,9557.85,10959.24,104,7279.98,14,436.79,92
OP-02136,2026-06-10,West,WE-01,9557.85,9498.01,94,9479.15,9,853.12,81
OP-02137,2026-06-10,West,WE-02,10513.63,8976.14,98,7279.98,12,436.79,81
OP-02138,2026-06-10,West,WE-03,9345.45,9706.76,123,5990.82,10,658.99,85
OP-02139,2026-06-10,West,WE-04,12956.19,11898.61,120,6673.32,11,467.13,76
OP-02140,2026-06-10,West,WE-05,10088.84,11376.74,123,5687.49,11,568.74,84
OP-02141,2026-06-11,West,WE-01,12106.61,10646.12,90,7734.98,14,464.09,86
OP-02142,2026-06-11,West,WE-02,9345.45,9289.26,122,6218.32,12,310.91,82
OP-02143,2026-06-11,West,WE-03,10195.04,11272.37,98,8569.15,10,856.91,87
OP-02144,2026-06-11,West,WE-04,11575.62,12733.60,107,7583.32,13,909.99,76
